,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
9343,Katherine Owens,F,Wraps,28.0,61.01,97.5,110.0,62.5
9344,Devon Cross,M,Wraps,20.0,100.0,244.94,247.21,174.63
9345,Daniel Albaugh,M,Raw,32.0,72.4,167.5,202.5,120.0
9346,Sevasti Anastasiadis,F,Wraps,16.0,60.0,90.0,125.0,50.0
9348,Ethan Frank,M,Raw,26.5,90.8,250.0,265.0,160.0
9349,Slawomir Sledz,M,Raw,40.5,58.16,177.5,200.0,140.0
9350,John Dlugosz,M,Raw,25.5,80.32,180.0,217.5,112.5
9351,Vince Durocher,M,Raw,37.0,90.0,188.24,217.72,129.27
9352,Edgaras Kreipavicius,M,Wraps,30.0,96.7,290.0,310.0,177.5
9353,Anton Vilensky,M,Raw,15.5,60.4,77.5,120.0,52.5
9354,Nathan Burford,M,Wraps,26.0,89.63,258.55,272.16,163.29
9355,Heather Grotjahn,F,Raw,37.5,69.9,70.3,95.3,43.1
9356,Bryce Blom,M,Raw,19.5,81.4,225.0,250.0,135.0
9357,Mykola Barannik,M,Single-ply,27.5,73.8,322.5,282.5,227.5
9358,Claudio Lora,M,Single-ply,57.0,81.7,182.5,190.0,150.0
9359,Wesley Pellam,M,Wraps,40.0,102.6,257.5,267.5,182.5
9360,Ivan Vostrikov,M,Wraps,21.0,96.9,210.0,255.0,135.0
9361,Whitney Hawkins,F,Raw,23.0,67.7,110.0,137.5,60.0
9362,Jay Fresh,M,Wraps,23.0,81.2,255.0,265.0,130.0
9363,Stephen Peszynski,M,Raw,25.5,87.55,280.0,292.5,147.5
9364,Cheri Schouweiler,F,Raw,62.5,104.3,95.0,125.0,65.0
9366,Zachary Dupuis,M,Wraps,26.0,81.6,200.0,230.0,120.0
9367,Francesco Virzi,M,Single-ply,24.5,105.38,340.0,287.5,222.5
9368,Philip Perkins,M,Raw,29.5,91.4,185.0,220.0,135.0
9369,Stuart Shickel,M,Raw,35.0,72.9,172.5,200.0,142.5
9370,Pete Pele,M,Wraps,29.0,139.0,273.0,300.0,175.0
9371,Josh Brunson,M,Raw,22.5,82.7,245.0,247.5,140.0
9372,Scott Sullivan,M,Raw,30.5,73.53,235.0,275.0,160.0
9373,Charles de Tranaltes,M,Single-ply,53.0,89.3,217.5,265.0,162.5
9374,Luke Edwards,M,Multi-ply,30.0,110.0,430.91,349.27,274.42
9375,Ben Stainken,M,Raw,28.5,69.9,47.5,62.5,52.5
9376,Tony Lopez,M,Wraps,36.0,88.8,255.0,265.0,170.0
9377,Brent Holmes,M,Single-ply,25.5,124.5,305.0,265.0,200.0
9378,Kory Allen Garaganza,M,Raw,21.5,82.4,182.5,227.5,122.5
9379,Mikhaylo Bulanyy,M,Single-ply,33.5,89.0,360.0,340.0,242.5
9380,Sergio Monteiro,M,Raw,20.5,81.25,175.0,235.0,112.5
9381,Stephanie Brown,F,Raw,29.0,97.3,160.0,185.0,92.5
9382,Kelley Wolfe,M,Raw,30.0,98.7,202.5,242.5,130.0
9383,MaKayla King,F,Raw,46.5,105.0,130.0,135.0,77.5
9384,Daniel Washburn,M,Raw,38.0,87.8,192.5,220.0,200.0
9386,Kelli Vincent,F,Raw,34.0,141.2,120.0,145.0,55.0
9387,Timothy Paynter,M,Raw,25.0,91.2,280.0,320.0,197.5
9388,Chris Sargent,M,Raw,31.5,99.8,205.0,200.0,125.0
9389,Jamison Snow,M,Wraps,20.0,60.2,220.0,202.5,115.0
9390,Ivan Linatoc,M,Raw,27.5,109.1,217.5,227.5,125.0
9391,Kim Gustafsson,M,Raw,30.5,144.76,290.0,370.5,190.0
9392,Philip Wright,M,Raw,26.0,69.8,227.5,220.0,182.5
9393,Paul Hynes,M,Raw,29.0,98.3,182.5,242.5,110.0
9394,Eric Kratz,M,Wraps,41.0,89.65,245.0,257.5,185.0
9395,Tanya Golden,F,Wraps,36.0,60.69,110.0,145.0,65.0
9396,Joel Hudson,M,Raw,36.5,82.9,202.5,220.0,112.5
9397,Calvin Chen,M,Raw,21.5,81.8,195.0,225.0,137.5
9398,Shannyn Petzke,F,Raw,26.5,69.65,120.0,140.0,87.5
9399,Justin Kalkin,M,Raw,19.5,91.5,232.5,252.5,150.0
9400,Daria Grebenkova,F,Single-ply,22.5,61.95,197.5,187.5,122.5
9401,James Grinstead,M,Wraps,28.0,97.8,267.5,257.5,157.5
9402,Liza Bimbo,F,Single-ply,16.5,47.7,77.5,107.5,35.0
9403,Sarah Jones,F,Raw,23.5,57.5,117.5,122.5,65.0
9404,Evan Snydman,M,Wraps,29.0,108.95,302.5,320.0,190.0
9405,Ellen Stein,F,Raw,64.0,59.6,152.5,192.5,92.5
9406,Andreas Reiners,M,Raw,46.5,119.58,235.0,230.0,140.0
9407,Matt Levine,M,Wraps,27.0,97.7,282.5,225.0,160.0
9408,Alexandra LaChance,F,Wraps,28.0,74.66,130.0,147.5,87.5
9409,Caitlyn Eddy,F,Raw,20.5,75.52,155.0,162.5,82.5
9410,Travis Johnson,M,Raw,31.0,93.5,185.0,215.0,137.5
9411,Yolanda Bishop,F,Raw,32.0,94.1,82.5,112.5,60.0
9412,Nicholas Whitsel,M,Raw,19.0,87.41,192.5,272.5,160.0
9413,Kenneth Keller,M,Wraps,22.0,98.0,267.5,220.5,142.5
9414,Mike Delgado,M,Single-ply,15.0,90.0,138.35,142.88,92.99
9415,Josh Thomas,M,Raw,15.0,118.9,167.5,165.0,110.0
9416,Billie Bell,F,Raw,34.5,62.08,130.0,137.5,77.5
9417,Jessica Dervin,F,Wraps,23.0,68.8,125.0,170.0,60.0
9418,Douglas Brown,M,Raw,59.5,64.4,112.5,145.0,75.0
9419,Rebecca Ross,F,Raw,32.0,64.9,85.0,102.5,40.0
9420,Michael Ferguson,M,Raw,22.5,72.35,190.0,235.0,117.5
9421,Braxton Higgins,M,Wraps,20.0,99.5,280.0,265.0,177.5
9422,Amanda Torres,F,Raw,25.5,83.93,152.5,170.0,72.5
9423,Jennifer Higgins,F,Raw,42.0,59.96,112.5,142.5,57.5
9424,Kristen Archibeque,F,Wraps,23.0,52.0,92.5,112.5,52.5
9425,Alexander Burgazzoli,M,Raw,24.0,108.1,190.0,227.5,137.5
9426,Al Roth,M,Single-ply,23.5,97.5,277.5,240.0,192.5
9427,Dzmitry Dorakhau,M,Raw,25.5,146.75,285.0,292.5,205.0
9428,Melanie Papagiannopoulos,F,Raw,35.5,55.5,82.5,100.0,50.0
9429,Daphne Zhang,F,Raw,23.0,67.15,147.5,165.0,87.5
9430,Bradley McDonald,M,Raw,32.0,79.38,182.5,227.5,142.5
9431,Nathan Abely,M,Raw,22.0,73.44,175.0,232.5,137.5
9432,Chris Guest,M,Wraps,28.0,135.71,205.0,247.5,127.5
9433,Joeshua Ayala,M,Single-ply,18.5,52.86,90.0,125.0,75.0
9434,SarahJo Campos,F,Single-ply,16.0,48.53,115.0,132.5,67.5
9435,Will Cooke,M,Raw,19.5,80.65,110.0,170.0,82.5
9436,Bill Thomas,M,Raw,15.0,62.95,132.5,185.0,70.0
9437,Amber Monk,F,Wraps,22.0,53.8,100.0,92.5,45.0
9438,Jeff Linton,M,Raw,52.0,128.5,260.0,295.0,203.0
9439,Zachary Carr,M,Raw,18.0,108.8,277.5,265.0,167.5
9440,Grant Hartman,M,Raw,23.0,98.61,230.0,230.0,150.0
9441,Jeff Jones,M,Wraps,27.0,122.2,260.0,272.5,187.5
9442,Mitch Munro,M,Raw,26.5,95.35,232.5,265.0,155.0
9443,Kevin Duong,M,Raw,22.5,56.6,132.5,182.5,82.5
9444,Shane Darrow,M,Raw,25.0,88.8,232.5,285.0,137.5
9445,Avoree Villegas,F,Raw,22.5,45.0,102.5,112.5,37.5
9446,Garrett Hovis,M,Wraps,18.0,154.22,175.0,220.0,150.0
9447,Jason Davis,M,Wraps,37.0,88.1,205.0,245.5,152.5
9449,Julie Hardy,F,Raw,32.5,70.4,112.5,150.0,70.0
9450,Martarnol Colobong,M,Raw,19.0,77.2,162.5,215.0,115.0
9451,Michael Roddy,M,Raw,28.0,73.5,112.5,182.5,112.5
9452,Miko Vogel,F,Raw,20.0,64.8,85.0,122.5,50.0
9453,Danielle Feldmann,F,Raw,24.0,74.5,95.0,147.5,45.0
9454,Aaron Allen,M,Raw,11.5,64.2,75.0,80.0,42.5
9455,Brandon Kibler,M,Raw,22.0,107.14,280.0,295.0,177.5
9456,Anthony Ramadei,M,Single-ply,20.5,92.8,205.0,200.0,150.0
9457,Donald Williams,M,Raw,48.0,94.17,227.5,255.0,157.5
9458,Nicole Duden,F,Raw,43.0,78.5,52.5,92.5,40.0
9459,Sarah Rainbow,F,Raw,19.5,76.9,122.5,152.5,92.5
9460,Monica Benavides,F,Raw,24.0,64.25,92.5,92.5,47.5
9461,Koby Dally,M,Raw,22.0,104.0,222.5,240.0,130.0
9462,Jeff Sevor,M,Multi-ply,52.0,115.6,272.5,215.0,200.0
9463,Jesus Silvas,M,Wraps,32.0,150.9,192.5,227.5,145.0
9464,Kellee Rassau,F,Raw,45.5,89.3,100.0,145.0,62.5
9465,Dane Dillon,M,Raw,24.0,123.5,327.5,378.0,220.0
9466,Daryl McNeil,M,Raw,38.0,80.8,130.0,155.0,95.0
9467,Michele Wright,F,Raw,34.0,67.4,105.0,142.5,62.5
9468,Miles Quebedeaux,M,Raw,25.0,115.8,195.0,227.5,122.5
9469,Mike Anderson,M,Multi-ply,22.0,67.5,285.76,226.8,174.63
9471,Alyssa Way,F,Wraps,24.0,82.19,157.5,175.0,77.5
9472,Derek Learch,M,Raw,26.5,81.3,170.0,232.5,127.5
9473,Shawn Taylor,M,Raw,24.0,81.45,215.0,265.0,132.5
9474,Katelyn McMullen,F,Raw,24.0,73.9,117.5,145.0,60.0
9475,Brad Pryce,M,Raw,44.0,81.69,170.1,210.92,117.93
9476,Michail Andruchin,M,Single-ply,36.5,60.0,255.0,260.0,135.0
9477,Bryan Morgan,M,Wraps,33.0,190.51,206.38,247.21,142.88
9478,Josh Sanderson,M,Wraps,23.0,123.3,272.5,262.5,188.0
9479,Obie Sims,M,Raw,36.5,91.6,186.0,217.7,142.9
9480,Garry Liebe-Nolan,M,Wraps,25.0,80.0,280.0,280.0,165.0
9481,Jean-Luc Badon,M,Raw,28.0,108.6,245.0,227.5,167.5
9482,Cyndie Chinn,F,Raw,42.0,74.8,112.5,142.5,62.5
9484,Arvin Trinidad,M,Raw,30.0,83.01,190.0,217.5,137.5
9485,Mark Menslage,M,Single-ply,49.0,114.08,290.0,287.5,182.5
9486,Ethan Marion,M,Raw,21.0,74.7,147.5,205.0,105.0
9487,Amber Zink,F,Raw,27.0,66.0,102.5,112.5,60.0
9488,Jacquelyn Seigle,F,Raw,31.5,68.08,117.5,130.0,62.5
9489,Benn Phan,M,Raw,18.0,64.0,147.5,182.5,82.5
9490,Brett Kellock,M,Raw,19.0,89.9,220.0,232.5,154.75
9491,Mindy Chen,F,Raw,25.5,51.8,122.5,145.0,75.0
9492,Carlos Rivera,M,Single-ply,30.5,119.2,355.0,300.0,257.5
9493,George Erwin,M,Single-ply,32.5,102.24,265.0,252.5,172.5
9494,Joshua Maw,M,Wraps,22.0,108.3,267.5,302.5,165.0
9495,Jase Kimizuka,M,Raw,25.0,100.0,187.5,232.5,140.0
9496,Lawrence Yates,M,Raw,20.5,116.2,190.0,207.5,107.5
9497,John Ruoppo,M,Wraps,22.0,124.28,317.51,319.78,61.23
9498,Matija Tiani,F,Wraps,47.0,71.0,92.5,117.5,65.0
9499,Mikki Wescombe,F,Raw,20.5,62.2,117.5,150.0,52.5
9500,Ya-Wen Chang,F,Single-ply,26.5,83.3,267.5,210.0,125.0
9501,Jarratt Waters,M,Raw,33.5,109.4,150.0,215.0,177.5
9502,John Warren,M,Wraps,42.0,89.18,170.1,172.37,111.13
9503,Ryan Lewis,M,Wraps,22.0,88.54,181.44,226.8,142.88
9504,Victor Quintero,M,Wraps,23.0,104.78,170.0,190.0,102.5
9505,Rochelle St. Amand,F,Raw,23.0,77.3,97.5,112.5,57.5
9506,Seán Hehir,M,Wraps,17.0,81.3,165.0,190.0,132.5
9507,Raphel Watson,M,Raw,19.5,103.9,215.0,222.5,165.0
9508,Aleksey Gruzin,M,Wraps,33.0,98.7,285.0,295.0,180.0
9509,Andrew Mower,M,Raw,34.0,98.6,242.5,287.5,177.5
9510,Blaine Daniels,M,Raw,29.0,130.5,265.0,320.0,215.0
9511,Cathy Avery,F,Raw,46.5,58.0,115.0,125.0,70.0
9512,Micheal Sawyer,M,Raw,61.0,106.2,125.0,192.5,112.5
9514,Samuel Arije,M,Raw,31.5,72.7,157.5,210.0,107.5
9515,Enrique Caballero Tinajas,M,Single-ply,21.5,64.04,190.0,202.5,95.0
9516,Matthew Weisberg,M,Raw,17.5,86.4,227.5,282.5,145.0
9517,Erica Stambaugh,F,Raw,17.5,60.9,92.5,135.0,52.5
9518,Brian Meek,M,Single-ply,66.0,134.35,205.0,252.5,182.5
9519,Jessie Thiel,F,Raw,32.5,60.5,112.5,117.5,60.0
9520,Alfred Villoch,M,Raw,40.0,88.7,227.5,272.5,160.0
9521,Vincent Mankuski,M,Raw,32.0,96.6,227.5,227.5,177.5
9522,Ed Kutin,M,Raw,46.0,107.84,192.5,260.0,165.0
9523,Tim Karagiannis,M,Raw,21.5,73.75,205.0,235.0,105.0
9524,Sara Viveiros,F,Raw,29.0,56.6,87.5,110.0,60.0
9525,Ulises Aldo,M,Wraps,50.0,104.8,195.0,200.0,142.5
9526,Sid Reid,M,Raw,68.5,80.8,132.5,160.0,72.5
9527,Rosa Taveras,F,Single-ply,54.5,78.68,145.0,140.0,80.0
9528,Yuya Onuma,M,Raw,21.5,57.9,145.0,177.5,90.0
9529,Sherilyn Huey,F,Raw,34.0,73.9,72.5,77.5,35.0
9530,Chelsea Barbosa,F,Raw,20.0,67.4,77.5,97.5,42.5
9531,Joseph Yeary,M,Raw,22.0,71.71,140.0,185.0,120.0
9532,Andreea Vasilescu,F,Raw,24.5,46.53,92.5,117.5,47.5
9533,Brian Sever,M,Raw,28.0,81.1,180.0,212.5,127.5
9534,Caitlyn Eddy,F,Raw,20.5,74.92,127.5,155.0,70.0
9535,Pamela Ling,F,Raw,31.0,59.4,97.5,142.5,45.0
9536,Jaimee Godfrey,F,Raw,37.0,69.7,110.0,132.5,70.0
9537,Katarzyna Sysa,F,Single-ply,31.5,51.26,165.0,120.0,72.5
9538,Nicholas Mercurio,M,Single-ply,25.0,99.6,302.5,255.0,217.5
9539,Samantha Todd,F,Raw,27.0,63.5,110.0,122.5,60.0
9540,Deividas Virbalas,M,Single-ply,16.5,64.52,150.0,150.0,95.0
9541,Rick Colello,M,Raw,41.0,82.5,137.5,175.0,110.0
9542,Hamish Powell,M,Raw,21.5,92.2,205.0,242.5,100.0
9543,Max Eremin,M,Raw,34.5,81.1,212.5,227.5,120.0
9544,Austin Maimone,M,Raw,19.0,80.2,175.0,215.0,107.5
9545,Myron Kindley,M,Raw,23.0,91.0,215.0,277.5,145.0
9546,Jacob Triplett,M,Wraps,17.0,71.8,162.5,187.5,102.5
9547,Kathy Johnson,F,Multi-ply,22.0,76.2,206.38,183.7,136.08
9548,Elena Dzhun,F,Wraps,46.0,57.8,110.0,105.0,60.0
9549,Rodolfo Rois,M,Wraps,44.0,87.63,170.0,192.5,115.0
9550,Zachary Kretlow,M,Raw,25.0,72.3,127.5,192.5,85.0
9551,Brandon McKee,M,Multi-ply,27.0,99.8,295.0,265.0,195.0
9552,Nicole Daoang,F,Raw,20.0,58.15,100.0,130.0,67.5
9553,Joshua Carrington,M,Raw,25.5,82.1,197.5,250.0,152.5
9554,Jon Rumgay,M,Raw,39.0,106.0,190.0,240.0,117.5
9555,Jerry Szigethy,M,Raw,60.5,91.2,190.0,285.0,117.5
9556,Eric Kim,M,Single-ply,22.5,83.9,245.0,227.5,117.5
9557,Nicholas Rosello,M,Wraps,19.0,81.35,220.0,205.0,122.5
9558,Ted Brown,M,Single-ply,51.5,59.8,177.5,202.5,115.0
9559,Christina Ciraudo,F,Raw,52.5,51.85,85.0,100.0,52.5
9560,Jennifer Sherlock,F,Raw,40.5,67.9,87.5,125.0,52.5
9561,Nicholas Guidice,M,Raw,29.5,104.1,285.0,315.0,222.5
9562,Jace Urban,M,Raw,17.5,68.8,142.5,177.5,85.0
9563,Sifa Etu,M,Wraps,27.0,111.86,227.5,292.5,197.5
9564,Madai Nguyen,F,Raw,27.0,58.5,107.5,117.5,60.0
9565,Maria Dubenskaya,F,Raw,28.5,62.19,160.0,170.0,112.5
9566,Matt Cherry,M,Raw,27.0,110.86,185.0,185.0,112.5
9567,Tony Montgomery,M,Raw,29.0,107.3,280.0,295.0,200.0
9568,Abraham Medina,M,Wraps,33.0,66.4,105.0,182.5,95.0
9569,Karel Ruso,M,Single-ply,49.5,65.85,250.0,230.0,100.0
9570,Sylvie Savage,F,Wraps,47.0,63.0,80.0,90.0,40.0
9571,Emili Schertzberg,F,Raw,25.0,58.9,102.5,122.5,72.5
9572,Kevin Carter,M,Raw,54.5,101.29,210.0,265.0,145.0
9573,Shana Warnitz,F,Raw,31.5,77.0,145.0,167.5,85.0
9574,Katie Bergquist,F,Raw,18.5,75.8,95.0,105.0,47.5
9575,Alex Huff,M,Raw,21.0,73.57,167.5,192.5,125.0
9576,Larysa Soloviova,F,Single-ply,36.5,62.78,230.0,210.0,170.0
9577,Erni Gregorcic,M,Wraps,40.0,74.4,200.0,241.0,145.0
9578,Jeffrey Kowitski,M,Raw,31.5,115.3,220.0,237.5,147.5
9579,Cole Hale,M,Raw,25.0,118.0,320.0,320.0,195.0
9580,Sarah Cruz-Ortiz,F,Raw,21.5,46.2,87.5,130.0,52.5
9581,John Sobieski,M,Raw,56.5,92.8,97.5,155.0,75.0
9582,Vijay Panchal,M,Raw,21.0,88.2,192.5,212.5,115.0
9583,Victoria Ly,F,Raw,19.0,82.8,150.0,187.5,65.0
9584,Jesse Swope,M,Raw,23.0,84.6,227.5,265.0,117.5
9585,Tressa Story,F,Raw,62.0,71.4,65.0,85.0,37.5
9586,Angel Figueroa,M,Raw,20.0,99.7,227.5,237.5,125.0
9587,Dmitriy Postnov,M,Wraps,44.0,91.3,220.0,232.5,135.0
9588,Leslie Smith,F,Wraps,41.0,88.9,92.5,120.5,55.0
9589,Sammy Lewis,M,Single-ply,51.0,72.8,105.0,137.5,67.5
9590,Justin Bonaparte,M,Raw,21.0,58.4,162.5,217.5,100.0
9591,D.J. Holcomb,M,Wraps,35.0,120.2,265.0,282.5,200.0
9592,Mary Case,F,Wraps,59.0,70.08,115.0,117.5,80.0
9593,Jacelyn Olandesca,F,Raw,36.0,73.2,117.5,125.0,62.5
9594,Yann Belmonte,M,Raw,27.0,75.0,167.5,227.5,127.5
9595,Tonya Miller,F,Raw,41.0,53.25,75.0,100.0,40.0
9597,Marissa Elguezabal,F,Raw,25.0,64.8,107.5,125.0,67.5
9598,Megan Martinez,F,Raw,19.5,86.5,150.0,145.0,70.0
9599,William Zuraitis,M,Raw,27.5,91.6,167.5,210.0,142.5
9600,Shanie Dasrath,F,Wraps,33.0,74.7,125.0,165.0,77.5
9601,Kerry Hughes,F,Raw,22.0,65.0,132.5,160.0,80.0
9602,Jacob Head,M,Raw,23.0,99.3,215.0,250.0,147.5
9603,Jonathon Le,M,Raw,25.5,76.95,135.0,172.5,82.5
9604,Erin Faber,F,Wraps,24.0,123.1,170.0,185.0,75.0
9605,Richard Landry,M,Raw,69.5,91.08,130.0,155.0,85.0
9606,Joshua Abreu-rosa,M,Raw,28.5,71.4,107.5,142.5,72.5
9607,Scott Birss,M,Raw,22.0,63.9,140.0,150.0,75.0
9608,Harry Kahuhu,M,Raw,28.0,107.8,195.0,240.0,142.5
9609,Ganna Gonchar,F,Single-ply,22.5,56.76,162.5,142.5,115.0
9610,Anthony Messina,M,Wraps,18.0,72.3,145.0,157.5,105.0
9611,Stetson Kenison,M,Single-ply,18.0,108.95,212.5,227.5,152.5
9612,Joel Ridings,M,Raw,24.5,82.6,205.0,210.0,127.5
9613,Breanne Wells,F,Raw,23.5,65.14,72.5,115.0,52.5
9614,Patrick O'Neal,M,Single-ply,32.0,99.43,230.0,237.5,152.5
9615,Joshua Chuah,M,Raw,21.5,80.6,210.0,245.0,150.0
9616,Daniel Hernandez,M,Raw,17.5,73.6,195.0,217.5,130.0
9617,Kris Bagnara,M,Raw,30.5,92.43,195.0,247.5,165.0
9618,Su George,F,Raw,43.0,73.8,135.0,142.5,62.5
9619,Victor Quintero,M,Raw,24.0,105.46,185.0,202.5,112.5
9620,Arturo Aguilar Jr,M,Single-ply,20.0,97.7,207.5,232.5,150.0
9621,Brandon Combess,M,Raw,29.0,88.2,182.5,205.0,110.0
9622,Aaron Jullien,M,Raw,22.5,72.7,130.0,155.0,85.0
9623,Brian Skelly,M,Wraps,35.0,88.45,210.92,272.16,151.95
9624,Taylor Labit,F,Single-ply,16.5,54.7,72.5,95.0,37.5
9625,Neil Touchet,M,Raw,50.0,67.5,170.0,217.5,112.5
9626,Maximus Tsiode,M,Raw,15.5,58.05,140.0,180.0,90.0
9627,Geri Canacakos,M,Raw,54.5,70.4,47.5,85.0,55.0
9628,April Delehaunty,F,Raw,40.0,57.97,72.5,107.5,47.5
9629,Isheanesu Nyandoro,M,Raw,26.5,82.35,237.5,270.0,150.0
9630,Dustin Speed,M,Wraps,27.0,133.81,290.0,295.0,190.0
9631,Michael Wiegers,M,Raw,32.0,105.6,220.0,250.0,135.0
9632,Tommy Khoury,M,Wraps,29.0,103.8,247.5,300.0,165.0
9633,Anthony Montes,M,Single-ply,19.5,58.5,182.5,197.5,105.0
9634,Go Suzuki,M,Single-ply,21.5,65.48,247.5,275.0,190.0
9635,Lucas Damm,M,Raw,21.5,123.5,255.0,272.5,177.5
9636,Matthew Rodock,M,Single-ply,36.5,92.35,325.0,285.0,200.0
9637,Josiah Price,M,Wraps,51.0,55.0,125.0,150.0,97.5
9638,Bradley Salinas,M,Raw,19.5,52.1,105.0,140.0,70.0
9639,Carl Werda,M,Raw,50.5,146.92,260.0,260.0,170.0
9640,Simon San Miguel,M,Raw,32.5,93.0,155.0,205.0,130.0
9641,Jessica Lilliebridge,F,Wraps,27.0,58.6,105.0,120.0,45.0
9642,Cristina Ciraudo,F,Raw,53.5,55.5,87.5,105.0,50.0
9643,Nathan Gunawan,M,Raw,19.5,71.8,150.0,190.0,102.5
9644,Carlos Camacho,M,Raw,29.0,124.4,195.0,215.0,140.0
9645,Jarret Morgan,M,Raw,17.5,64.8,150.0,192.5,95.0
9646,Andrew Priebe,M,Single-ply,39.5,72.49,210.0,210.0,145.0
9647,RB Hayes,M,Raw,35.0,113.58,157.5,155.0,105.0
9648,Sergey Pakulov,M,Wraps,28.0,87.6,290.0,255.0,175.0
9649,Paul Lipscomb,M,Wraps,34.0,89.9,182.5,205.0,102.5
9650,Matt MacDonald,M,Wraps,26.0,89.77,190.0,247.5,120.0
9651,Justin Graalfs,M,Single-ply,36.0,132.8,390.0,342.5,300.0
9652,Jason Sharpe,M,Wraps,26.0,82.5,224.53,206.38,127.01
9653,Julia Wood,F,Single-ply,25.5,67.9,100.0,100.0,95.0
9654,Fannie Tao,F,Raw,25.5,60.3,102.5,135.0,52.5
9655,Susan David,F,Raw,36.0,69.2,120.0,132.5,60.0
9656,Eduardo Garcia,M,Wraps,26.0,60.0,155.0,165.0,127.5
9657,Misael Peraza,M,Raw,23.0,81.6,185.0,245.0,105.0
9658,Ariana Rodriguez,F,Raw,29.5,46.36,97.5,105.0,60.0
9659,Matthew Carter,M,Wraps,24.0,88.68,197.5,210.0,115.0
9660,Luis Perez Juarez,M,Raw,22.5,73.7,227.5,235.0,130.0
9661,Vladislavs Groms,M,Raw,17.5,81.15,185.0,215.0,125.0
9662,Matthew Polo,M,Raw,19.5,150.3,217.5,247.5,102.5
9663,Joe Keith,M,Wraps,31.0,74.75,212.5,220.0,152.5
9664,Terrance Woodard,M,Raw,21.5,89.8,187.5,185.0,95.0
9665,Brad Kumin,M,Raw,42.0,80.29,170.0,232.5,120.0
9666,Hunter Whitlock,M,Raw,13.5,110.0,142.5,142.5,72.5
9667,Scott Warner,M,Raw,42.5,105.9,185.0,192.5,125.0
9668,Benjamin Rushton,M,Raw,19.5,87.0,190.0,240.0,122.5
9669,Stanislav Roudavski,M,Raw,44.5,94.55,195.0,227.5,115.0
9670,Ben Roswnbach,M,Raw,26.0,99.52,160.0,180.0,107.5
9671,Neville Harris,M,Raw,38.5,73.75,210.0,250.0,140.0
9672,David Yeung,M,Raw,27.5,82.0,217.5,255.0,160.0
9673,Liz Cohen,F,Raw,28.0,55.84,102.5,120.0,57.5
9674,Jesse McHone,M,Wraps,38.0,107.77,199.58,254.01,199.58
9675,Carrie Grissinger,F,Wraps,38.0,80.2,207.5,227.5,105.0
9676,Lee Lichtle,M,Wraps,71.0,81.8,150.0,182.5,127.5
9677,Kyle Factor,M,Raw,21.0,122.7,250.0,280.0,182.5
9678,JP Carroll,M,Wraps,34.0,187.0,415.0,305.0,245.0
9679,Mensur Lihic,M,Wraps,17.5,88.0,151.95,213.19,104.33
9680,Andrew Utterback,M,Wraps,22.0,78.7,195.0,240.0,110.0
9681,Jessica Vassef,F,Raw,31.0,97.5,130.0,155.0,55.0
9682,Amy O'Sullivan,F,Raw,25.5,71.6,85.0,95.0,47.5
9683,Ellison Amponin,M,Raw,27.0,85.5,210.0,255.0,125.0
9684,Greg Norby,M,Wraps,22.0,82.37,262.5,252.5,185.0
9685,Jake Benedix,M,Single-ply,22.0,67.5,252.5,232.5,155.0
9686,Matthew Verelley,M,Wraps,25.0,81.4,227.5,232.5,150.0
9687,Terrence Austin,M,Raw,56.0,73.2,145.0,190.0,122.5
9688,Brandon Brown,M,Wraps,32.0,103.0,307.5,277.5,170.0
9689,Kyle Mask,M,Raw,33.0,98.2,260.0,275.0,182.5
9690,Amber Dabney,F,Raw,24.5,74.6,102.5,140.0,67.5
9691,Jonathan Hammer,M,Raw,19.0,100.11,155.0,207.5,105.0
9692,Rick Simmons,M,Raw,36.0,122.65,260.0,297.5,180.0
9693,Steve Pincock,M,Raw,53.0,109.7,265.0,260.0,137.5
9694,Sandra Sauvan,F,Raw,27.5,73.0,112.5,122.5,55.0
9695,Andrei Cioflica,M,Single-ply,24.5,65.3,207.5,210.0,165.0
9696,Kyle Johnson,M,Multi-ply,32.0,86.64,320.0,255.0,227.5
9697,Misty Nikula,F,Raw,47.0,66.7,92.5,130.0,57.5
9698,Jaggar Deeds,M,Raw,19.0,74.93,170.0,195.0,140.0
9699,Marc Hagberg,M,Raw,57.5,88.35,175.0,190.0,102.5
9700,Dustin Dolphin,M,Raw,33.0,87.2,150.0,195.0,125.0
9701,Erica Nagy,F,Raw,30.0,71.4,102.5,142.5,75.0
9702,Erin McPheters,F,Raw,40.0,90.8,120.0,142.5,72.5
9703,Jessica Rangel,F,Raw,29.5,51.6,115.0,122.5,62.5
9704,Jennifer Millican,F,Wraps,32.0,51.35,167.83,170.1,90.72
9705,Lauren Bordelon,F,Raw,23.5,56.3,97.5,137.5,60.0
9706,DJ Hardin,M,Single-ply,18.0,83.75,220.0,245.0,137.5
9707,Jordan Hanna,M,Wraps,23.0,108.1,302.5,337.5,182.5
9708,Declan Dilley,M,Single-ply,17.5,121.2,315.0,275.0,235.0
9709,Mike Johannes,M,Raw,53.0,98.7,192.5,195.0,102.5
9710,Alan Kung,M,Raw,31.5,98.8,142.5,170.0,87.5
9711,Brandon Janecka,M,Raw,29.0,89.9,215.0,260.0,170.0
9712,Tequila Rogers,F,Raw,20.0,72.9,97.5,142.5,57.5
9713,Lauren Christy,F,Single-ply,17.5,57.8,127.5,127.5,75.0
