,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
3932,Zoe Haynes,F,Raw,46.5,61.4,120.0,157.5,65.0
3934,Corina Bello,F,Raw,24.0,59.7,87.5,122.5,57.5
3935,Alexis Callejo,F,Raw,26.0,46.2,97.5,135.0,57.5
3937,Michelle Paquette,F,Raw,32.0,60.0,115.0,152.5,70.0
3940,Amy Collins,F,Raw,37.0,70.1,130.0,147.5,70.0
3941,Gayle Lujan,F,Raw,50.5,79.2,127.5,165.0,77.5
3944,Latoya Irvine,F,Raw,28.0,65.8,110.0,137.5,52.5
3946,Lu Lu,F,Raw,23.5,57.4,117.5,135.0,60.0
3947,Dishana Liang,F,Raw,23.5,51.35,100.0,95.0,42.5
3953,Amy Perry,F,Wraps,44.0,66.59,102.5,120.0,52.5
3954,Victoria Liang,F,Raw,20.0,61.4,118.5,157.5,77.5
3956,Karina Campos Murillo,F,Raw,37.5,61.2,122.5,160.0,77.5
3959,Nathalie Feraud,F,Raw,47.5,46.91,90.0,125.0,70.0
3960,Léa Clemot,F,Raw,16.5,57.25,57.5,80.0,37.5
3963,Ellysia Martin,F,Raw,21.0,66.4,95.0,112.5,50.0
3965,Lauren Carter,F,Wraps,32.0,51.2,92.5,110.0,50.0
3969,Janet Jacobsen,F,Raw,57.5,67.2,85.0,115.0,55.0
3971,Bree Massingale,F,Raw,31.0,66.75,95.0,120.0,47.5
3973,Suzanne Smith,F,Raw,38.5,60.18,117.5,142.5,62.5
3980,Aradia Yali,F,Raw,22.5,68.32,117.5,135.0,62.5
3983,Cheryl Sellstrom,F,Raw,53.5,69.4,75.0,102.5,47.5
3986,Victoria Yarbrough,F,Raw,35.0,74.8,185.0,185.0,117.5
3989,Nicole Bautista,F,Raw,25.0,51.65,110.0,137.5,67.5
3992,Alix Thoeming,F,Raw,26.5,73.45,107.5,135.0,50.0
3993,Rachel Curtiss,F,Raw,23.0,61.4,95.0,130.0,35.0
3994,Kelly Wharton,F,Raw,53.0,58.0,75.0,90.0,37.5
3995,Vivianne Teh,F,Raw,22.0,51.96,75.0,110.0,30.0
3996,Christina Candelora,F,Raw,33.0,66.65,142.5,152.5,57.5
4002,Gabrielle Garris,F,Raw,17.5,59.4,55.0,65.0,30.0
4005,Sherry Sarintra,F,Wraps,35.0,59.6,90.0,140.0,50.0
4015,Katie Kollath,F,Raw,23.5,67.75,117.5,140.0,65.0
4026,Alexandra Salazar,F,Raw,19.5,72.0,87.5,110.0,37.5
4031,Leah Conley,F,Raw,33.0,74.35,125.0,157.5,67.5
4036,Ashley Ristic,F,Single-ply,16.5,75.3,167.5,150.0,67.5
4038,Zoe Deeks,F,Raw,39.5,62.7,122.5,135.0,77.5
4055,Malinda Gustafson,F,Wraps,36.0,74.66,140.0,167.5,77.5
4057,Michelle Swarts,F,Raw,29.0,65.7,132.5,168.0,82.5
4061,Thalia Soto,F,Wraps,15.0,99.0,197.5,187.5,85.0
4073,Barbara Peti,F,Single-ply,39.5,46.5,127.5,140.0,75.0
4076,Heidi Arnesen Hille,F,Single-ply,46.5,83.92,252.5,207.5,150.0
4077,Sara Shelton,F,Raw,19.5,95.4,100.0,120.0,60.0
4080,Andrea Flores,F,Single-ply,17.5,55.64,147.5,155.0,77.5
4086,Tamara Gray,F,Raw,33.0,58.65,110.0,140.0,70.0
4088,Vivien Chen,F,Raw,22.5,51.2,102.5,115.0,52.5
4089,Niquelle Waters,F,Raw,35.5,67.7,110.0,147.5,67.5
4091,Kaela Dark,F,Raw,30.5,70.2,135.0,170.0,72.5
4092,Emma Foster,F,Raw,17.5,143.0,115.0,130.0,82.5
4094,Carmen Bell,F,Raw,31.0,79.56,125.0,142.5,60.0
4095,Tania Espinosa,F,Raw,22.5,62.3,112.5,125.0,55.0
4096,Amy Tiemeyer,F,Raw,44.5,91.5,85.0,122.5,60.0
4098,Emily Knauth,F,Multi-ply,28.0,88.7,157.5,125.0,92.5
4099,Mireya Quintana,F,Raw,19.0,66.1,107.5,132.5,55.0
4102,Emily Wells,F,Raw,25.5,93.65,105.0,135.0,45.0
4104,Kristen Bellon,F,Raw,38.0,59.7,97.5,147.5,62.5
4108,LeeAnn Hewitt,F,Raw,16.5,156.4,262.5,238.0,115.0
4110,Kaitlin Giles,F,Raw,22.0,87.2,135.0,160.0,85.0
4111,Maria Mizzi,F,Raw,55.5,61.9,57.5,95.0,35.0
4112,Julie Freeman,F,Raw,26.5,51.1,95.0,117.5,50.0
4116,Alexis Melvin,F,Raw,22.5,61.0,110.0,110.0,55.0
4119,Brianna Mott,F,Raw,15.5,59.55,67.5,85.0,37.5
4121,Alena Krcmarova,F,Single-ply,39.5,77.68,150.0,142.5,97.5
4123,Sandra Sosa,F,Raw,26.0,60.69,110.0,135.0,72.5
4127,Linh Le,F,Raw,25.5,50.9,112.5,130.0,50.0
4131,Skyler Hjelm,F,Raw,26.0,79.8,157.5,165.0,80.0
4133,Kerry Sachs,F,Raw,26.5,50.75,122.5,155.0,55.0
4134,Najat Khoury,F,Raw,31.5,111.45,170.5,172.5,70.0
4136,Brook Anderson,F,Single-ply,40.0,66.8,147.5,145.0,102.5
4144,Asia Salazar,F,Raw,27.0,86.5,125.0,142.5,62.5
4145,Emily Knauth,F,Multi-ply,28.0,85.8,147.5,130.0,87.5
4149,Linda Belsito,F,Raw,59.5,79.8,107.5,127.5,62.5
4150,Karen Matthews,F,Single-ply,38.0,63.68,155.0,157.5,80.0
4151,Mckenzie Maxson,F,Raw,23.0,57.5,115.0,142.5,72.5
4152,Aida Tajahmadi,F,Raw,19.0,74.4,92.5,122.5,52.5
4157,Kseniya Atamanova,F,Raw,18.5,63.0,122.5,135.0,77.5
4172,Michelle Fayant,F,Raw,52.5,97.3,160.0,177.5,115.5
4175,Meghan Scanlon,F,Raw,28.5,60.42,180.0,172.5,102.5
4177,Vasuki Annamalai,F,Raw,36.5,72.85,125.0,137.5,62.5
4179,Shannon Callahan,F,Raw,26.5,115.63,130.0,150.0,70.0
4180,Tiffany Baxter,F,Raw,22.0,52.0,122.5,135.0,72.5
4181,Holly Miller,F,Wraps,29.0,58.4,110.0,137.5,60.0
4183,Jessa Weekley,F,Wraps,27.0,74.8,152.5,162.5,77.5
4187,Catherine Hyland,F,Raw,23.0,59.6,80.0,120.0,50.0
4189,Annie Au,F,Raw,40.0,56.1,67.5,112.5,47.5
4190,Jennifer Morris,F,Raw,45.0,66.2,115.0,110.0,75.0
4195,Tori Sorenson,F,Raw,21.5,87.7,125.0,137.5,57.5
4197,Valerie Tinker,F,Raw,57.0,74.4,55.0,115.0,50.0
4198,Michelle Monreal,F,Raw,22.0,61.7,95.0,122.5,47.5
4199,Michelle Fahrendorf,F,Wraps,45.0,99.88,87.5,122.5,60.0
4200,Tetyana Akhmamyetyeva,F,Single-ply,24.5,60.0,220.0,200.0,125.0
4203,Kim LaPlante,F,Raw,40.5,92.48,160.0,210.0,85.0
4207,Majken Hansen,F,Raw,17.5,63.0,110.0,153.0,60.0
4209,Marica Tadic,F,Raw,47.5,70.34,92.5,107.5,45.0
4210,Kimberly Buchholz,F,Raw,21.5,81.4,130.0,162.5,82.5
4214,Fay Morgan,F,Raw,46.5,82.02,110.0,137.5,55.0
4221,Steffany Rose,F,Wraps,39.0,103.51,154.22,142.88,83.91
4222,Kalysta Sandoval,F,Raw,13.0,70.4,70.0,95.0,40.0
4225,Mervi Sirkiä,F,Raw,42.5,51.62,97.5,137.5,72.5
4226,Sandra Laines,F,Wraps,60.0,100.88,127.5,135.0,70.0
4227,Chakera Holcomb,F,Wraps,20.0,81.8,227.5,237.5,137.5
4228,Anna Romanova,F,Raw,33.0,55.5,92.5,127.5,50.0
4230,Stacie Harris,F,Wraps,26.0,64.4,122.5,147.5,85.0
4231,Lorraine Esquivel,F,Raw,41.0,59.42,67.5,97.5,45.0
4233,Kathryn Cole,F,Raw,27.5,88.35,150.0,142.5,72.5
4234,Carol Smolsky,F,Raw,56.0,71.8,92.5,115.0,42.5
4239,Mary Wheeler,F,Raw,49.5,70.4,100.0,117.5,67.5
4242,Abby Burg,F,Raw,30.0,81.19,102.5,155.0,60.0
4254,Ellie Nilsson,F,Raw,19.5,93.4,112.5,152.5,52.5
4255,Suzette Aranda,F,Raw,42.0,80.7,138.0,147.5,65.0
4256,Tammy Remsberg,F,Raw,55.5,72.0,80.0,92.5,50.0
4258,Felicia Hyde,F,Raw,42.0,76.2,87.5,142.5,52.5
4259,Alexandra Washington,F,Raw,14.5,85.2,115.0,132.5,52.5
4265,Madelyn Harp,F,Raw,22.5,85.55,150.0,155.0,82.5
4276,Kelly Gomez,F,Raw,32.5,54.65,92.5,150.5,55.0
4280,Matricia Keys,F,Single-ply,39.5,141.6,137.5,155.0,70.0
4282,Brigitte Bieyro,F,Raw,33.0,82.19,95.0,120.0,62.5
4285,Ayumi Usuki,F,Single-ply,33.5,56.04,142.5,120.0,70.0
4287,Brianna Hall,F,Single-ply,18.5,71.3,124.7,149.7,54.4
4289,Kris Mahan,F,Raw,28.5,55.7,115.0,122.5,67.5
4295,Neaomi Quartucci,F,Raw,41.0,73.6,112.5,105.0,57.5
4297,Kelly Gabrielsen,F,Raw,27.0,55.2,80.0,95.0,57.5
4310,Yaqing Guo,F,Single-ply,18.5,65.6,160.0,125.0,100.0
4317,Lois Hall,F,Raw,69.0,64.3,47.5,77.5,42.5
4319,Mary Case,F,Raw,60.0,71.4,102.5,130.0,80.0
4321,Edna Huesca,F,Raw,23.0,50.2,72.5,90.0,42.5
4322,Lorraine Shaw,F,Wraps,32.0,72.7,92.5,158.0,60.0
4327,Jennifer Spafford,F,Raw,33.0,58.6,112.5,150.0,67.5
4328,Melissa Heng,F,Raw,26.5,72.0,155.0,150.0,57.5
4332,Jessica Lenyard,F,Raw,21.0,59.7,107.5,150.0,82.5
4333,Maree Houbert,F,Raw,22.5,61.15,110.0,147.5,62.5
4338,Virginie Clisson,F,Raw,23.5,66.72,137.5,155.0,78.0
4339,Laura Kerr,F,Wraps,21.0,72.2,110.0,145.0,55.0
4340,Cecilia Cisar,F,Raw,23.0,68.4,100.0,150.0,50.0
4343,Tiffany Leung,F,Wraps,22.0,42.68,92.5,125.0,37.5
4347,Joyce Aiazzi,F,Raw,70.5,47.61,67.5,93.5,52.5
4348,Elizabeth Parker,F,Raw,25.0,68.81,117.5,147.5,77.5
4352,Cindy Lee,F,Wraps,29.0,59.42,130.0,150.0,62.5
4353,Kaylie Ball,F,Raw,15.5,56.0,92.5,107.5,47.5
4356,Leigh Wetheridge,F,Raw,21.5,99.8,180.0,200.0,97.5
4358,Kalee Nichols,F,Raw,29.0,79.3,92.5,120.0,55.0
4361,Sara Kelley,F,Raw,36.0,137.3,130.0,155.0,85.0
4362,Deanna Miksad,F,Raw,26.0,66.25,110.0,167.5,67.5
4366,Cat Hawkins,F,Wraps,41.0,80.2,112.5,117.5,57.5
4367,Bridget Boyle,F,Raw,43.5,62.0,115.0,145.0,72.5
4371,Lindsay Otte,F,Raw,34.5,64.9,57.5,92.5,35.0
4372,Allison Schuh,F,Raw,24.5,59.8,122.5,140.0,60.0
4373,Annie Rios,F,Wraps,44.0,62.4,97.5,107.5,55.0
4375,Noelle Ladwig,F,Single-ply,16.5,47.2,97.5,110.0,40.0
4379,Leslie Carrillo,F,Raw,36.0,54.5,87.5,120.0,60.0
4381,Florence Akadje,F,Raw,34.5,87.6,172.5,182.5,65.0
4384,Sue Albert,F,Raw,70.5,103.6,55.0,100.0,42.5
4385,Maryam Makoolati,F,Raw,29.5,61.7,110.0,127.5,70.0
4390,Viktoriya Epikhina,F,Wraps,26.0,64.0,145.0,162.5,87.5
4394,Kaileigh Nickel,F,Single-ply,16.5,63.9,97.5,115.0,42.5
4398,Amanda PeQueen,F,Raw,29.5,70.1,82.5,130.0,55.0
4400,Laura Bertsch,F,Raw,23.0,58.6,115.0,102.5,60.0
4401,Jenn Rotsinger,F,Raw,39.0,50.6,162.5,190.0,92.5
4416,Davina Thompson,F,Raw,36.5,67.12,102.5,125.0,60.0
4417,Jackie Mercer,F,Wraps,32.0,74.5,122.5,162.5,60.0
4418,Asma Soofi,F,Raw,27.0,53.1,95.0,92.5,40.0
4422,Brandy Yourkoski,F,Raw,38.0,73.3,100.0,150.0,75.0
4423,Kerri-Anne Cauchi,F,Raw,18.5,62.7,115.0,155.0,57.5
4425,Cindy Meeker,F,Wraps,53.0,66.22,92.99,111.13,49.9
4426,Melissa Copeland,F,Raw,39.5,95.9,185.0,197.5,102.5
4431,Susan Lee,F,Raw,45.0,44.5,72.5,122.5,42.5
4436,Kateryna Klymenko,F,Single-ply,28.5,51.52,185.0,180.0,122.5
4438,Caitlyn Rudish,F,Raw,24.5,61.75,120.0,145.0,77.5
4440,Michelle Lee,F,Raw,32.5,80.9,107.5,140.0,37.5
4442,Lynndsey Eldridge,F,Raw,28.0,61.2,110.0,147.5,70.0
4445,Natasha Barnes,F,Raw,33.0,67.1,110.0,130.0,67.5
4450,Brandy Vu,F,Raw,15.5,69.6,130.0,135.0,57.5
4452,Fang-Yun Su,F,Raw,21.5,112.5,230.5,180.0,102.5
4457,Kathleen Horacek,F,Wraps,45.0,79.2,70.31,106.59,54.43
4459,Stephanie Shockley,F,Raw,25.5,65.4,142.5,142.5,65.0
4460,Kaylee Walter,F,Raw,20.5,60.2,82.5,112.5,35.0
4461,Kristina Kanemoto,F,Wraps,19.0,53.3,55.0,97.5,42.5
4467,Aleksandra Otchenashko,F,Raw,23.5,46.42,140.0,150.0,72.5
4468,Elena Hernandez,F,Raw,14.5,69.2,90.0,120.0,45.0
4475,Jennifer Spencer,F,Raw,23.0,56.0,100.0,125.0,60.0
4479,Andrea Passwater,F,Raw,27.0,56.0,90.0,87.5,45.0
4480,Yevheniia Tishakova,F,Single-ply,25.5,79.5,240.0,215.0,130.0
4481,Alyssa Brown,F,Raw,27.0,136.55,150.0,147.5,75.0
4482,Miyabi Kikuchi,F,Raw,17.5,46.62,92.5,115.0,57.5
4489,Margaret Maher,F,Wraps,28.0,103.0,170.0,150.0,67.5
4491,Laymomi Kaahu,F,Raw,27.0,76.6,127.5,185.0,77.5
4496,Jessie Olson,F,Raw,33.0,67.2,137.5,147.5,92.5
4501,Chelsea Smith,F,Raw,21.5,62.9,110.0,137.5,50.0
4502,Kellie Socratous,F,Raw,33.5,76.45,125.0,150.0,67.5
4505,Corina Scott,F,Raw,21.0,82.01,157.5,170.0,82.5
4512,Sheila Langosch,F,Wraps,30.0,94.17,152.5,185.0,87.5
4514,Charlene Lee,F,Raw,23.5,71.72,150.0,155.0,72.5
4517,Samantha Holcroft,F,Raw,22.5,82.4,67.5,97.5,47.5
4520,Candie Yon,F,Wraps,42.0,85.73,125.0,140.0,65.0
4523,Amy Pankoke,F,Single-ply,23.0,71.7,125.0,110.0,70.0
4524,Lindsay Crosby,F,Wraps,25.0,55.55,125.0,165.0,70.0
4529,Molly Nitka,F,Raw,26.5,93.8,122.5,170.0,65.0
4530,Jackie Perea,F,Raw,26.0,46.3,75.0,97.5,47.5
4533,Anna D'Alessio,F,Raw,25.0,66.2,107.5,125.0,65.0
4535,Janet Faraone,F,Wraps,46.0,57.38,138.35,156.49,95.25
4542,Maaike De Vries,F,Raw,21.5,72.45,127.5,125.0,80.0
4545,Olivia Hicks,F,Raw,23.5,83.35,120.0,140.0,50.0
4549,Lillian Lorang,F,Raw,24.5,81.5,120.0,157.5,67.5
4551,Soupy Manivanh,F,Raw,25.0,47.8,97.5,125.0,47.5
4553,Joan Jennings,F,Wraps,31.0,58.51,120.0,140.0,62.5
4555,Peta Day,F,Raw,56.5,68.55,85.0,127.5,50.0
4561,Mikenna Kossow,F,Raw,24.0,59.5,95.0,100.0,65.0
4569,Kelli Clarke,F,Raw,33.5,62.35,152.5,162.5,72.5
4572,Priscilla Ribic,F,Single-ply,38.5,71.29,235.0,240.0,145.0
4574,Debbie Vizina,F,Raw,49.0,60.0,75.0,102.5,45.0
4577,Andreea Head,F,Raw,31.5,63.0,105.0,120.0,45.0
4579,Misha Furniss,F,Wraps,28.0,74.2,167.5,172.5,105.0
4581,Megan Witherow,F,Raw,22.0,72.3,115.0,130.0,50.0
4582,Monica Manning,F,Raw,36.5,93.34,115.0,155.0,80.0
4586,Nina Kondrasheva,F,Single-ply,55.0,75.0,230.0,195.0,150.0
4588,Aigul Sitdikova,F,Single-ply,27.5,46.89,165.0,150.0,125.0
4590,Laura Locatelli,F,Single-ply,53.5,56.74,167.5,190.0,85.0
4594,Nicolai Stern,F,Single-ply,41.0,81.42,215.0,215.0,117.5
4597,Alicia Troxtell,F,Single-ply,19.0,73.55,105.0,117.5,72.5
4599,Kelsey Horton,F,Raw,27.0,60.1,160.0,185.0,75.0
4600,Audra Doty,F,Raw,33.5,116.34,97.5,122.5,50.0
4601,Dawn Gonzales,F,Raw,27.0,47.63,82.5,125.0,45.0
4604,Andrea McDougall,F,Multi-ply,40.0,64.23,125.0,125.0,82.5
4622,Mindy Polk,F,Raw,37.0,66.7,97.5,150.0,57.5
4625,April Shumaker,F,Single-ply,45.0,47.36,135.0,142.5,112.5
4631,Sonia Chung,F,Single-ply,24.5,63.0,185.0,175.0,95.0
4633,Nichola Tucci,F,Raw,33.5,63.0,100.0,132.5,57.5
4637,Michele Warhurst,F,Raw,34.5,55.4,77.5,90.0,35.0
4639,Priscilla Ribic,F,Single-ply,39.5,71.19,225.0,247.5,125.0
4643,Anna Boettger,F,Raw,15.0,55.9,80.0,105.0,52.5
4644,Savannah Maxwell,F,Raw,24.5,73.5,152.5,155.0,85.0
4647,Vilma Ochoa Vargas,F,Raw,34.5,54.1,155.0,170.0,82.5
4652,Payton Towns,F,Raw,23.0,67.0,130.0,142.5,65.0
4657,Erica Isaacs,F,Raw,27.5,61.97,122.5,155.0,72.5
4658,Morgan Shetler,F,Raw,28.0,57.11,110.0,117.5,65.0
4659,Rachel Denis,F,Raw,31.5,98.1,165.0,180.0,87.5
4666,Shiran Raz,F,Raw,25.5,54.98,90.0,120.0,55.0
4669,Siuea Cocker,F,Raw,21.5,72.0,130.0,165.0,62.5
4680,Mariel Navarette,F,Raw,22.0,62.2,115.0,150.0,62.5
4681,Raishel Phares,F,Raw,25.5,46.6,95.0,110.0,60.0
4682,Kirsi Oja,F,Raw,36.5,62.7,125.0,157.5,75.0
4688,Ashleigh Hutchins,F,Raw,22.5,62.35,130.0,115.0,55.0
4689,Erin Trejo,F,Raw,25.0,81.2,102.5,130.0,62.5
4693,Mallory Smith,F,Wraps,28.0,61.92,105.0,152.5,70.0
4696,Sarah Bodary,F,Raw,26.5,61.2,132.5,157.5,95.0
4697,Ashley Arguello,F,Raw,32.0,67.4,95.0,107.5,52.5
4700,Jodie Barasatian,F,Raw,23.5,75.5,142.5,155.0,77.5
4701,Karen Gohery,F,Raw,29.5,110.3,80.0,95.0,45.0
4702,Emma McRae,F,Raw,22.5,51.8,127.5,145.0,75.0
4703,Jennifer Halvorson,F,Raw,37.5,69.1,122.5,170.0,87.5
4709,Laura Oberman,F,Raw,32.0,88.3,125.0,135.0,65.0
4713,Summer Downs,F,Single-ply,17.5,77.52,120.2,140.6,61.2
4714,Courtney Pascoe,F,Raw,35.5,70.15,102.5,130.0,55.0
4715,Leslie Magaoay,F,Raw,35.0,81.1,110.0,127.5,55.0
4716,Brianna Hernandez,F,Raw,12.5,41.1,50.0,80.0,25.0
4733,Megan Smith,F,Raw,35.5,54.7,100.0,155.0,65.0
4735,Reyna Paredes,F,Raw,21.5,56.94,107.5,117.5,50.0
4737,Vy Phung,F,Raw,22.0,101.4,132.5,167.5,80.0
4738,Ruby Liu,F,Raw,24.5,56.74,115.0,152.5,70.0
4742,Jennifer Tillett,F,Raw,49.0,80.6,67.5,123.5,57.5
4743,Ka Ki Tse,F,Raw,20.5,54.8,97.5,132.5,57.5
4744,Danika Kroeker,F,Wraps,17.0,72.2,92.5,110.0,42.5
4746,Elaine Reiche,F,Wraps,22.0,116.0,142.5,167.5,67.5
4747,Milda Bruvere,F,Single-ply,20.5,56.61,165.0,147.5,70.0
4752,Tiffany Leung,F,Wraps,24.0,43.18,130.0,137.5,55.0
4755,Krista Bergeron,F,Raw,38.0,55.16,115.0,157.5,67.5
4763,Colleen Hourigan,F,Wraps,53.0,76.0,130.0,135.0,60.0
4765,Amber Burns,F,Raw,28.0,81.2,147.5,155.0,77.5
4768,Rachel O'Gorman,F,Raw,37.0,89.4,130.0,210.0,120.0
4769,Jess McCallum,F,Wraps,36.0,128.4,187.5,200.0,85.0
4770,Karlysa Pierce,F,Raw,18.5,108.0,122.5,140.0,57.5
4778,Emily Herdt,F,Wraps,42.0,72.21,120.0,140.0,60.0
4779,Karen Terrill,F,Raw,48.5,91.8,85.0,112.5,50.0
4780,Kristy Hawkins,F,Wraps,36.0,73.94,260.0,248.0,142.5
4781,Sarah Gravino,F,Raw,39.5,56.7,85.0,137.5,67.5
4784,Rouxchelle Roux,F,Raw,18.5,51.6,107.5,120.0,55.0
4785,Ann Leverett,F,Single-ply,46.0,47.6,130.0,152.5,75.0
4789,Ashely Paiz,F,Wraps,25.0,55.29,147.5,155.0,70.0
4797,Natalie Salm,F,Raw,22.5,56.6,115.0,120.0,65.0
4808,Megan Perry,F,Raw,21.5,50.2,85.0,100.0,45.0
4811,Megan Bateman,F,Raw,21.5,56.52,90.0,130.0,67.5
4814,Nicole Petro Kurant,F,Wraps,35.0,45.0,110.0,120.0,57.5
4818,Kyla Laban,F,Raw,15.0,74.9,90.0,100.0,32.5
4819,Marisa Inda,F,Raw,40.5,51.75,150.0,187.5,92.5
4822,Jennifer Kauffman,F,Raw,19.5,59.1,107.5,120.0,50.0
4823,Kim Price,F,Raw,33.5,82.1,165.0,185.0,80.0
4825,Ashton Strange,F,Raw,18.5,54.9,87.5,115.0,42.5
4836,Stephanie Scheller,F,Raw,26.0,58.3,65.0,87.5,40.0
4837,Tricia Downing,F,Wraps,40.0,59.5,120.0,125.0,65.0
4838,Victoria Powell,F,Raw,30.0,65.8,82.5,127.5,45.0
4850,Tayreen Partch,F,Raw,36.5,84.7,107.5,132.5,60.0
4851,Aubrey Yip,F,Raw,24.0,66.2,125.0,142.5,67.5
4856,Vivian Huang,F,Raw,19.5,56.4,92.5,97.5,47.5
4862,Taylor Podboy,F,Single-ply,21.5,89.93,170.0,175.0,80.0
4863,Marjaana Vahasantanen,F,Raw,38.5,56.89,122.5,140.0,70.0
4865,Chelsea Dion,F,Raw,25.0,99.0,160.0,190.0,102.5
4869,Kirsten Kinneberg,F,Wraps,29.0,58.06,102.5,147.5,70.0
4872,Rebecca Hildyard,F,Raw,28.0,54.8,77.5,105.0,52.5
4878,Brianna Maurer,F,Raw,21.5,59.3,110.0,125.0,55.0
4879,Christian McGinnis,F,Single-ply,16.5,45.7,102.5,102.5,50.0
4880,Alicia Zick,F,Wraps,25.0,80.83,107.5,115.0,55.0
4881,Melissa Vejar,F,Raw,20.0,54.7,102.5,125.0,45.0
4882,Heather Rowe,F,Raw,25.5,82.6,125.0,130.0,52.5
4891,Ariana Alberici,F,Raw,20.0,66.15,95.0,120.0,55.0
4898,Sampa Guha,F,Single-ply,41.5,88.28,192.5,160.0,105.0
4899,Courtney Halsell,F,Single-ply,20.5,62.3,130.0,132.5,97.5
4904,Lyndsay Cole,F,Raw,14.0,51.26,70.0,95.0,45.0
4906,Sarah Gravino,F,Raw,35.0,53.98,75.0,90.0,50.0
4907,Diana Hicks,F,Raw,57.5,76.8,82.5,112.5,42.5
4916,Megan Tessier,F,Raw,20.5,68.0,80.0,117.5,45.0
4918,Michelle Miller,F,Raw,27.5,90.4,147.5,165.0,77.5
4922,Cristina Pereira,F,Raw,18.5,60.0,90.0,100.0,60.0
4923,Melanie Hess,F,Single-ply,17.5,63.1,147.5,135.0,62.5
4925,Courtney Lee,F,Wraps,32.0,87.4,122.5,150.0,65.0
4929,Thalia Soto,F,Wraps,14.0,94.5,195.0,177.5,85.0
4930,Tinamarie Crawford,F,Single-ply,49.5,61.82,142.5,155.0,75.0
4932,Jillian Lew,F,Raw,22.0,63.2,122.5,165.0,57.5
4933,Gabrielle Garrido,F,Raw,27.0,55.25,112.5,117.5,47.5
4944,Meg Wallaker,F,Raw,23.0,65.5,80.0,72.5,40.0
4947,Abby Weaver,F,Raw,16.5,107.0,112.5,125.0,62.5
4950,Jayla Reaux,F,Single-ply,13.5,83.7,102.5,92.5,60.0
4954,Geri Fredrickson,F,Single-ply,15.5,71.8,160.0,137.5,62.5
4963,Maslyn Moyo,F,Raw,35.5,61.1,87.5,137.5,55.0
4964,Natalia Salnikova,F,Single-ply,27.5,51.36,205.0,187.5,137.5
4966,Allison Velgado,F,Raw,24.0,58.95,105.0,137.5,62.5
4968,Christie Civetta,F,Single-ply,24.5,71.84,180.0,185.0,112.5
4970,Jennifer Hollanitsch,F,Raw,34.5,74.8,100.0,137.5,55.0
4975,Taylor Vigil,F,Wraps,17.0,73.1,132.5,140.0,62.5
4976,Cristin Mills,F,Raw,31.0,61.0,97.5,117.5,52.5
4977,Crista Carr,F,Wraps,21.0,58.06,102.06,124.74,45.36
4983,Denicia Miller,F,Raw,25.0,60.0,107.5,122.5,52.5
4984,Abigail Grich,F,Wraps,25.0,43.0,90.0,110.0,50.0
4985,Lien Percy,F,Raw,39.0,51.7,85.0,110.0,50.0
4991,Megan Kupser,F,Single-ply,21.5,61.3,150.0,142.5,75.0
4995,Victoria Colby,F,Raw,19.0,63.8,72.5,112.5,57.5
4996,Jasmine Codd,F,Raw,24.0,59.23,105.0,132.5,47.5
4998,Yaqing Guo,F,Raw,18.5,71.7,142.5,147.5,77.5
4999,Francesca Fredrick,F,Raw,21.5,114.5,145.0,150.0,92.5
5003,Alicia Webb,F,Raw,44.5,83.34,182.5,187.5,110.0
5010,Joy Sun,F,Raw,20.0,65.7,120.0,145.0,62.5
5015,Sicily Easley,F,Raw,43.0,65.7,107.5,135.0,75.0
5020,April Shumaker,F,Wraps,51.0,50.8,122.5,147.5,97.5
5022,Michelle Collier,F,Raw,46.5,96.45,92.5,150.0,67.5
5024,Rachel Emmons,F,Raw,18.5,53.3,75.0,70.0,40.0
5028,Laura Pratz,F,Raw,20.0,76.25,110.0,120.0,47.5
5029,Taylor Nugent,F,Wraps,25.0,59.6,102.06,136.08,52.16
5038,Caisha Tanis,F,Raw,21.5,62.75,100.0,110.0,50.0
5039,Hoi Lam Tang,F,Raw,27.5,45.7,65.0,100.0,47.5
5040,Nadeela Akhtar,F,Raw,34.0,54.0,62.5,102.5,35.0
5045,Jennifer Minnich,F,Wraps,31.0,77.2,127.5,125.0,55.0
5046,Lakita Lam,F,Raw,22.0,49.9,100.0,110.0,47.5
5048,Noemie Saplan,F,Wraps,30.0,71.99,82.5,95.0,45.0
5049,Amber Jenkins,F,Wraps,38.0,82.37,60.0,97.5,42.5
5051,Sheryl Condon,F,Raw,37.0,72.7,132.5,150.0,72.5
5054,Veronica Opdal,F,Single-ply,27.5,69.36,200.0,175.0,115.0
5057,Keli Moorman,F,Raw,27.0,54.45,87.5,92.5,57.5
5059,Sarah Brenner #2,F,Raw,20.0,64.8,120.0,120.0,55.0
5061,Tiffany Dang,F,Raw,27.0,59.9,117.5,137.5,50.0
5063,Susan Boyce,F,Raw,35.0,57.5,75.0,115.0,45.0
5066,Leigh Theirfelder,F,Raw,34.5,59.35,90.0,127.5,80.0
5069,Kris Pearton,F,Raw,43.5,90.79,127.5,162.5,80.0
5073,Deanne Long,F,Wraps,40.0,100.0,122.5,140.0,67.5
5075,Olga Gemaletdinova,F,Single-ply,26.5,120.95,300.0,270.5,182.5
5076,Kadee Kitzman,F,Raw,17.5,71.42,97.5,127.5,52.5
